"AOI.Name","Trial","Stimulus","Category.Group","Index","Event.Start.Trial.Time","Event.End.Trial.Time","Event.Duration"
NA,6,"Folie9.jpg","Eye",1,2651.7,2675.2,125.3
"Grid",4,"Folie24.jpg","Eye",29,8545.8,8696.6,167
"Grid",12,"Folie4.jpg","Eye",32,6819,7048.2,225.4
NA,6,"Folie9.jpg","Eye",15,4662.6,4670.5,25
NA,29,"Folie15.jpg","Eye",4,2740.7,2744.7,16.7
NA,10,"Folie23.jpg","Eye",1,4031.4,4504.7,867.8
"Grid",12,"Folie4.jpg","Eye",10,3629.5,3852.9,208.9
NA,3,"Folie25.jpg","Eye",3,2231.6,2290,50.1
"Grid",23,"Folie14.jpg","Eye",12,4052.2,4221.3,125.3
NA,8,"Folie22.jpg","Eye",4,1628.5,1625,8.4
NA,30,"Folie17.jpg","Eye",7,2440.5,2479.8,50.1
NA,21,"Folie10.jpg","Eye",2,7144.2,7299.6,133.6
"Grid",14,"Folie20.jpg","Eye",13,3658.8,3899.2,317.3
NA,12,"Folie4.jpg","Eye",17,8465.6,8484.8,41.9
NA,21,"Folie10.jpg","Eye",20,5965.8,5965.9,8.3
NA,16,"Folie27.jpg","Eye",8,2687.9,2705.4,33.4
"Grid",5,"Folie12.jpg","Eye",32,8570.2,8925.3,442.6
NA,19,"Folie2.jpg","Eye",6,2363.2,2387.7,16.7
"Grid",10,"Folie23.jpg","Eye",21,6709.8,7701.9,1010.5
"Grid",30,"Folie17.jpg","Eye",11,3869.1,4062.8,200.4
"Target Word",2,"Folie3.jpg","Eye",15,5086.4,5427.2,200.5
"Fixation",5,"Folie12.jpg","Eye",3,1952.2,2241.4,344.9
"Grid",14,"Folie20.jpg","Eye",10,3829.5,4030.2,225.5
NA,25,"Folie28.jpg","Eye",16,8665.8,8659.8,8.4
"Grid",21,"Folie10.jpg","Eye",10,3215.7,3382,167
NA,18,"Folie11.jpg","Eye",5,2172.2,2250.7,83.5
NA,6,"Folie9.jpg","Eye",4,2250.9,2270.9,33.4
"White Space",3,"Folie25.jpg","Eye",14,6644.2,6697.9,91.8
NA,27,"Folie18.jpg","Eye",17,3895,3914.1,33.4
"Fixation",18,"Folie11.jpg","Eye",3,312,387.5,83.5
NA,28,"Folie6.jpg","Eye",8,3515.1,3537.4,8.3
"Target Word",25,"Folie28.jpg","Eye",6,2411.9,2670.3,258.9
"Fixation",26,"Folie5.jpg","Eye",3,445.8,924.7,475.9
NA,10,"Folie23.jpg","Eye",22,7151.5,7167.2,17
"Target Word",27,"Folie18.jpg","Eye",7,2482.1,2649.2,175.3
NA,8,"Folie22.jpg","Eye",21,6437.8,6450.7,16.7
"Grid",15,"Folie8.jpg","Eye",30,7861.6,7933,83.5
"Grid",14,"Folie20.jpg","Eye",17,5567.4,5877.6,317.4
NA,2,"Folie3.jpg","Eye",24,6551.2,6563.7,8.4
NA,16,"Folie27.jpg","Information",1,0,NA,NA
NA,2,"Folie3.jpg","Information",1,0,NA,NA
"Grid",14,"Folie20.jpg","Eye",16,3772.8,3934,292.4
NA,9,"Folie16.jpg","Eye",17,4670.5,4696.5,16.7
NA,29,"Folie15.jpg","Eye",13,4950.2,4971.8,8.3
NA,8,"Folie22.jpg","Eye",2,3410.6,3869.1,500.9
NA,25,"Folie28.jpg","Eye",16,6374.8,6372.2,8.4
NA,25,"Folie28.jpg","Eye",17,7328.9,7343.4,8.4
NA,10,"Folie23.jpg","Eye",8,3414.8,3434.3,8.4
"Grid",18,"Folie11.jpg","Eye",10,3681.9,3835.7,166.9
"Grid",24,"Folie21.jpg","Eye",18,5515,5686.4,150.2
"White Space",22,"Folie13.jpg","Eye",6,1893,2298,501.5
"Grid",13,"Folie7.jpg","Eye",14,4012.4,4299.5,242.4
"Grid",24,"Folie21.jpg","Eye",4,2294.2,2415.5,150.3
"Target Word",20,"Folie29.jpg","Eye",7,2563.3,2766.7,208.7
"White Space",23,"Folie14.jpg","Eye",5,2405.9,2515.3,125.3
NA,18,"Folie11.jpg","Eye",28,13745.8,13837.7,41.7
"Grid",12,"Folie4.jpg","Eye",15,3146.6,3305.3,192.1
"Fixation",30,"Folie17.jpg","Eye",5,1986.2,2258.5,317.3
NA,22,"Folie13.jpg","Eye",12,4516.7,4540.5,50.1
NA,10,"Folie23.jpg","Eye",1,257.6,335.8,83.5
"Fixation",1,"Folie19.jpg","Eye",3,929.8,1123.9,100.2
"Grid",22,"Folie13.jpg","Eye",11,4826.2,5333.8,367.3
NA,27,"Folie18.jpg","Eye",7,3207.2,3236,8.3
"Target Word",9,"Folie16.jpg","Eye",19,5433.2,5569.1,75.2
NA,25,"Folie28.jpg","Eye",2,4372.3,4854.7,367.3
NA,13,"Folie7.jpg","Eye",18,8767.9,8808.6,33.4
"Grid",13,"Folie7.jpg","Eye",24,8190.8,8355.1,152.7
NA,10,"Folie23.jpg","Eye",11,3728.6,3754.8,25
"Grid",26,"Folie5.jpg","Eye",51,41127.5,41444.2,150.2
"Grid",25,"Folie28.jpg","Eye",15,5061.3,5286.3,258.9
NA,21,"Folie10.jpg","Eye",14,4318,4325.6,83.5
"Grid",5,"Folie12.jpg","Eye",16,4427.7,4581.2,141.9
"Grid",8,"Folie22.jpg","Eye",20,5688.5,6021.5,367.3
"Grid",8,"Folie22.jpg","Eye",11,3306.7,3477.5,208.8
NA,5,"Folie12.jpg","Eye",23,8114.1,8133.3,42.1
"Grid",11,"Folie30.jpg","Eye",8,2648.3,2786.3,133.5
"Grid",24,"Folie21.jpg","Eye",20,4891.4,4964.8,83.4
NA,16,"Folie27.jpg","Eye",33,8142.7,8151,8.3
NA,9,"Folie16.jpg","Eye",7,3206.9,3228,33.4
"Grid",8,"Folie22.jpg","Eye",17,5462.9,5653.9,225.5
"Grid",22,"Folie13.jpg","Eye",16,4949.6,5219.4,267.1
"Grid",25,"Folie28.jpg","Eye",12,3752.6,4223.4,400.8
NA,5,"Folie12.jpg","Eye",4,2312.9,2391.8,58.4
NA,23,"Folie14.jpg","Eye",18,6061.4,6096,33.4
NA,16,"Folie27.jpg","Eye",21,7643.6,7668.3,8.5
NA,7,"Folie26.jpg","Eye",3,705.6,869.4,167
"Grid",28,"Folie6.jpg","Eye",13,3810.8,4014.3,192
"Grid",28,"Folie6.jpg","Eye",13,4245.4,4386,150.4
NA,23,"Folie14.jpg","Eye",13,6922.3,6918.6,16.7
NA,5,"Folie12.jpg","Eye",17,4582.3,4593.5,8.3
NA,19,"Folie2.jpg","Eye",19,7826.7,7846.1,108.6
NA,12,"Folie4.jpg","Eye",1,1216.3,2096.8,116.8
"Grid",5,"Folie12.jpg","Eye",17,4596.9,4692.2,75.1
NA,28,"Folie6.jpg","Eye",6,2420.4,2412.9,25
NA,12,"Folie4.jpg","Eye",5,2046,2074.9,50.1
NA,20,"Folie29.jpg","Eye",5,2522.8,2548.5,50.1
NA,7,"Folie26.jpg","Eye",22,5977.2,6012,8.4
"Grid",28,"Folie6.jpg","Eye",15,4179.7,4244.5,117
NA,15,"Folie8.jpg","Eye",17,5852.3,5913,50.1
NA,25,"Folie28.jpg","Eye",1,871.5,956.8,75.1
NA,24,"Folie21.jpg","Eye",4,7354.4,7331.5,150.3
NA,20,"Folie29.jpg","Eye",16,4632.1,4635.5,16.7
NA,3,"Folie25.jpg","Eye",1,699.3,709.6,16.7
"Grid",15,"Folie8.jpg","Eye",21,5161.4,5237.4,108.5
NA,14,"Folie20.jpg","Eye",7,2257.2,2274,8.4
NA,25,"Folie28.jpg","Eye",14,4822.9,4821.6,8.4
NA,8,"Folie22.jpg","Eye",18,4679.1,4699.4,16.7
NA,18,"Folie11.jpg","Eye",12,2998.1,3014.1,33.4
"Target Word",1,"Folie19.jpg","Eye",10,3521.6,3784,116.9
"White Space",2,"Folie3.jpg","Eye",22,8345.7,8859.5,542.7
NA,28,"Folie6.jpg","Eye",2,429.5,415.2,8.3
NA,14,"Folie20.jpg","Eye",31,7833.6,7845.3,16.7
NA,19,"Folie2.jpg","Eye",24,5940.3,5970.9,8.4
"Grid",25,"Folie28.jpg","Eye",11,3350.9,3526.2,167.1
"Grid",19,"Folie2.jpg","Eye",1,1.4,326.9,333.9
"Grid",10,"Folie23.jpg","Eye",23,5360.3,5487,125.3
"Grid",22,"Folie13.jpg","Eye",13,5979,6222.3,275.7
"Grid",15,"Folie8.jpg","Eye",26,7640.7,7830.2,176.8
NA,1,"Folie19.jpg","Eye",8,3942.9,3977.2,192
NA,27,"Folie18.jpg","Eye",11,5541,5586.9,66.8
NA,15,"Folie8.jpg","Eye",16,5443.5,5474.5,8.3
NA,28,"Folie6.jpg","Eye",2,468.1,509.5,25.1
"Grid",6,"Folie9.jpg","Eye",1,1.7,235.7,233.8
NA,27,"Folie18.jpg","Eye",27,7669.8,7715.1,8.3
NA,3,"Folie25.jpg","Eye",3,1321.9,1368.1,8.3
NA,12,"Folie4.jpg","Eye",3,574.9,599.2,16.7
"Grid",9,"Folie16.jpg","Eye",13,4161.4,4399.7,233.8
"Grid",18,"Folie11.jpg","Eye",28,8772.4,8972.5,275.8
"Grid",24,"Folie21.jpg","Eye",7,3849,4017.1,133.6
"Grid",21,"Folie10.jpg","Eye",16,6907.8,7176.8,150.2
"Grid",13,"Folie7.jpg","Eye",20,6343.2,6411.3,133.6
NA,21,"Folie10.jpg","Eye",14,3829.8,3835.9,33.4
"Grid",6,"Folie9.jpg","Eye",25,5191.5,5503.9,308.9
NA,3,"Folie25.jpg","Eye",16,5377.8,5403.2,8.3
NA,6,"Folie9.jpg","Eye",1,4863.4,5127.9,202.4
NA,8,"Folie22.jpg","Eye",20,5687.7,5696.9,8.4
"Target Word",5,"Folie12.jpg","Eye",26,7177,7351.2,150.3
NA,5,"Folie12.jpg","Eye",14,3643.7,3662.9,8.3
NA,19,"Folie2.jpg","Eye",19,7304,7294.4,8.4
"Grid",10,"Folie23.jpg","Eye",16,3428.1,3697,158.7
NA,26,"Folie5.jpg","Eye",1,228.7,267.4,50.1
NA,29,"Folie15.jpg","Eye",1,5754.6,6045.1,425.9
NA,13,"Folie7.jpg","Eye",16,4441.4,4450.8,8.3
"Grid",13,"Folie7.jpg","Eye",22,8764.9,9053.9,334
"Grid",13,"Folie7.jpg","Eye",17,4649.3,4714.8,66.7
NA,8,"Folie22.jpg","Eye",1,267.5,316.8,43
NA,7,"Folie26.jpg","Eye",15,6490.6,6556.3,33.4
NA,24,"Folie21.jpg","Eye",17,4684.3,4679.1,16.7
"Grid",14,"Folie20.jpg","Eye",14,5353.9,5635.1,275.5
NA,3,"Folie25.jpg","Eye",8,3263,3275.6,16.7
"Grid",17,"Folie1.jpg","Eye",9,3077.2,3260.9,166.9
NA,23,"Folie14.jpg","Eye",12,3468.5,3508.2,41.8
NA,4,"Folie24.jpg","Eye",13,3880.9,3875,16.7
"Grid",20,"Folie29.jpg","Eye",20,6785.8,7254.8,576.1
NA,30,"Folie17.jpg","Eye",3,1058.3,1077.5,8.4
NA,10,"Folie23.jpg","Eye",23,6317.2,6413.5,16.7
NA,30,"Folie17.jpg","Eye",2,5096.6,5324.5,359
NA,24,"Folie21.jpg","Eye",17,4824.9,4861.2,33.4
NA,3,"Folie25.jpg","Information",1,0,NA,NA
"Grid",20,"Folie29.jpg","Eye",4,2305.7,2549.9,250.4
NA,26,"Folie5.jpg","Eye",1,5631.8,6471,751.5
NA,27,"Folie18.jpg","Eye",15,4744.5,4742.7,33.4
"Grid",9,"Folie16.jpg","Eye",19,6552.4,6939.4,439.4
"Grid",7,"Folie26.jpg","Eye",18,7691.1,7965.1,267.2
NA,1,"Folie19.jpg","Eye",5,2804.5,2848,16.7
NA,29,"Folie15.jpg","Eye",16,6349.3,6378.8,8.4
NA,26,"Folie5.jpg","Eye",2,8307.9,8468.3,192
"Grid",29,"Folie15.jpg","Eye",11,3422.5,3547.5,125.3
"Grid",25,"Folie28.jpg","Eye",26,6297,6485.1,150.3
"Grid",21,"Folie10.jpg","Eye",22,7324.3,7439.2,75.2
NA,27,"Folie18.jpg","Eye",6,2211.4,2229.7,16.7
NA,3,"Folie25.jpg","Eye",1,7.6,24.3,25.1
"Grid",29,"Folie15.jpg","Eye",24,7595.1,7832,242.2
"Grid",30,"Folie17.jpg","Eye",26,7916.8,8365.8,467.2
NA,22,"Folie13.jpg","Eye",3,5424.9,6103.1,743.1
NA,10,"Folie23.jpg","Eye",11,3557.9,3571.7,33.4
NA,15,"Folie8.jpg","Eye",15,5147.9,5184.6,33.4
NA,9,"Folie16.jpg","Eye",2,691.9,697.9,8.4
"Grid",18,"Folie11.jpg","Eye",7,2708.1,2857.2,167
"Grid",20,"Folie29.jpg","Eye",15,4195.3,4357,192
NA,26,"Folie5.jpg","Eye",2,243.2,329.1,58.4
"Grid",16,"Folie27.jpg","Eye",23,5849,5888.5,100.2
"Grid",14,"Folie20.jpg","Eye",26,6142.4,6355.3,233.6
NA,13,"Folie7.jpg","Eye",5,2502.8,2501.9,8.4
"Grid",14,"Folie20.jpg","Eye",5,2665.8,2911.5,258.8
"Grid",7,"Folie26.jpg","Eye",18,5342.4,5578.8,258.9
NA,19,"Folie2.jpg","Eye",5,2487.7,2571.7,41.8
NA,30,"Folie17.jpg","Eye",12,3757.8,3805.3,25.1
NA,6,"Folie9.jpg","Eye",4,2006,1974.2,8.4
"Target Word",13,"Folie7.jpg","Eye",6,2519.7,2600.3,116.8
"Target Word",24,"Folie21.jpg","Eye",5,2525.2,2717.5,133.6
NA,18,"Folie11.jpg","Eye",30,15110.5,15374.3,125.2
NA,25,"Folie28.jpg","Eye",3,634.8,643.2,16.7
NA,24,"Folie21.jpg","Eye",1,288.3,316.8,33.4
NA,3,"Folie25.jpg","Eye",7,2711.5,2728.2,8.3
NA,7,"Folie26.jpg","Eye",11,4393.9,4425.1,16.7
NA,24,"Folie21.jpg","Eye",29,8968.1,9080.2,108.6
"Grid",15,"Folie8.jpg","Eye",16,5099.4,5401.9,317.4
NA,16,"Folie27.jpg","Eye",4,8647.3,8782.3,100.2
"Grid",3,"Folie25.jpg","Eye",13,4155.9,4439.8,367.5
NA,22,"Folie13.jpg","Eye",1,67.6,117,33.4
"Fixation",9,"Folie16.jpg","Eye",7,2056.9,2251.4,183.7
"Fixation",23,"Folie14.jpg","Eye",3,688.5,2260.7,1578.4
"Target Word",13,"Folie7.jpg","Eye",5,2486.3,2847,325.7
"Grid",5,"Folie12.jpg","Eye",14,4357.6,4559.9,183.6
"Grid",28,"Folie6.jpg","Eye",11,3624.4,3699.2,108.6
NA,6,"Folie9.jpg","Eye",2,7821,7963,116.8
NA,5,"Folie12.jpg","Eye",22,7980.1,7974.9,8.3
"Grid",30,"Folie17.jpg","Eye",21,5753.5,5900.6,75.2
NA,14,"Folie20.jpg","Eye",2,353.9,388.2,50.1
NA,14,"Folie20.jpg","Eye",1,4487.8,6024.3,1252.5
"Grid",10,"Folie23.jpg","Eye",18,4595.7,4736.2,175.4
"Fixation",21,"Folie10.jpg","Eye",3,888.4,1627.3,576.2
NA,16,"Folie27.jpg","Eye",26,5888.5,5899.5,8.4
NA,1,"Folie19.jpg","Eye",21,6224.5,6250.6,8.3
NA,27,"Folie18.jpg","Eye",30,8542.8,8570.2,8.4
"Fixation",19,"Folie2.jpg","Eye",2,387.9,1598.7,1194.2
NA,18,"Folie11.jpg","Eye",16,4709,4723.7,16.7
"Target Word",16,"Folie27.jpg","Eye",23,6857.9,7011.3,217.2
"Grid",14,"Folie20.jpg","Eye",19,6071.9,6414.9,336.3
NA,28,"Folie6.jpg","Eye",27,6600.7,6619.1,8.4
NA,23,"Folie14.jpg","Eye",5,2377.8,2392.3,41.8
NA,5,"Folie12.jpg","Eye",25,7989.5,8003.1,16.7
NA,4,"Folie24.jpg","Eye",19,6237.4,6250.3,8.3
"Grid",14,"Folie20.jpg","Eye",25,7282.3,7589.8,300.7
NA,2,"Folie3.jpg","Eye",14,4244,4280.1,16.7
NA,8,"Folie22.jpg","Eye",1,5440,6096,726.3
NA,29,"Folie15.jpg","Eye",26,7698.4,7721,8.4
NA,9,"Folie16.jpg","Eye",19,8081.6,8109.1,33.4
"Grid",20,"Folie29.jpg","Eye",22,7341.6,7609.6,325.4
NA,18,"Folie11.jpg","Eye",17,5743.3,5766.4,58.4
"Grid",3,"Folie25.jpg","Eye",28,8650,8880.1,284
"Fixation",15,"Folie8.jpg","Eye",2,507.3,2249.7,1737
NA,2,"Folie3.jpg","Eye",16,5047.9,5061.5,16.7
NA,6,"Folie9.jpg","Eye",20,6175,6186.3,25.1
NA,5,"Folie12.jpg","Eye",15,4383.8,4393.8,8.4
NA,6,"Folie9.jpg","Eye",16,4534.1,4567.1,16.7
"Grid",24,"Folie21.jpg","Eye",22,7285.8,7962.8,676.3
NA,21,"Folie10.jpg","Eye",3,2480.7,2498.8,8.3
NA,20,"Folie29.jpg","Eye",2,504.9,530.8,16.7
NA,2,"Folie3.jpg","Eye",13,4096.8,4099,33.4
NA,27,"Folie18.jpg","Eye",3,1054.7,1049.5,8.4
NA,16,"Folie27.jpg","Eye",10,2414.7,2443.2,8.4
"Grid",30,"Folie17.jpg","Eye",10,3050.2,3248.3,200.3
NA,22,"Folie13.jpg","Eye",11,6439.4,6473.5,16.7
"Grid",12,"Folie4.jpg","Eye",14,5349.9,5629.4,300.5
NA,6,"Folie9.jpg","Eye",15,5163.5,5182.4,33.4
NA,26,"Folie5.jpg","Eye",19,7857.9,7871.8,50.1
"Target Word",1,"Folie19.jpg","Eye",15,4191.8,4322.2,283.8
"Grid",28,"Folie6.jpg","Eye",17,6286.7,6580.5,292.2
NA,3,"Folie25.jpg","Eye",13,3965.6,3983.2,8.3
"Fixation",11,"Folie30.jpg","Eye",2,432.2,640.9,250.6
"Fixation",14,"Folie20.jpg","Eye",3,702.3,809.3,66.8
"Grid",2,"Folie3.jpg","Eye",27,8548.5,8737.1,175.4
"Grid",1,"Folie19.jpg","Eye",6,1703.5,1716.7,83.5
"Grid",19,"Folie2.jpg","Eye",15,6363.3,6506.7,150.4
NA,19,"Folie2.jpg","Eye",7,3439.2,3431.2,16.7
NA,18,"Folie11.jpg","Eye",19,4634.7,4693.3,41.8
NA,28,"Folie6.jpg","Eye",2,421.2,429.5,8.3
NA,26,"Folie5.jpg","Eye",46,42571.6,42421.3,8.3
"Grid",1,"Folie19.jpg","Eye",17,4492.7,4655.7,216.9
"Grid",20,"Folie29.jpg","Eye",16,5501.5,5689.9,207.2
"Fixation",26,"Folie5.jpg","Eye",2,266.1,470,200.4
NA,25,"Folie28.jpg","Eye",26,7815.6,7860.9,8.3
"Target Word",2,"Folie3.jpg","Eye",26,7858.8,8348,292.1
NA,8,"Folie22.jpg","Eye",10,3499,3517.1,41.8
NA,13,"Folie7.jpg","Eye",27,8480.8,8516,58.4
NA,4,"Folie24.jpg","Eye",16,4188.1,4200.3,33.4
"Grid",10,"Folie23.jpg","Eye",15,4242.3,4327.5,150.2
NA,23,"Folie14.jpg","Eye",10,3424.7,3455.9,8.4
NA,17,"Folie1.jpg","Eye",6,2317,2371.8,33.4
"Grid",9,"Folie16.jpg","Eye",10,3570,4124.9,659.6
NA,23,"Folie14.jpg","Eye",1,124.7,116.3,16.7
NA,2,"Folie3.jpg","Eye",2,505.8,529.1,8.3
"White Space",5,"Folie12.jpg","Eye",4,1740.6,2308.1,726.3
NA,15,"Folie8.jpg","Eye",18,5236,5249.9,8.3
"Target Word",23,"Folie14.jpg","Eye",12,2811.2,2973.7,158.7
"Grid",27,"Folie18.jpg","Eye",29,8692.4,8782.3,116.9
"Grid",9,"Folie16.jpg","Eye",23,7275.9,7977.9,659.7
NA,4,"Folie24.jpg","Eye",11,3482.8,3488.4,8.3
NA,4,"Folie24.jpg","Eye",4,1734.3,1801.3,8.4
NA,24,"Folie21.jpg","Eye",1,577.6,746.2,83.5
"Target Word",5,"Folie12.jpg","Eye",27,7565.3,7897.3,459.2
"Target Word",12,"Folie4.jpg","Eye",6,2901,3163.1,384
"Grid",25,"Folie28.jpg","Eye",21,6096.4,6236.6,158.6
NA,15,"Folie8.jpg","Eye",3,6069.9,6430.8,384
NA,9,"Folie16.jpg","Eye",3,7076.8,7398.3,400.6
NA,28,"Folie6.jpg","Eye",18,4855.3,4895.2,33.4
NA,25,"Folie28.jpg","Eye",3,795.6,825.4,8.4
"Target Word",10,"Folie23.jpg","Eye",7,2561.2,2682.1,133.5
NA,7,"Folie26.jpg","Eye",5,2258,2282.1,25.1
NA,4,"Folie24.jpg","Eye",8,3057,3081.7,58.5
NA,2,"Folie3.jpg","Eye",5,7650,7756.6,125.2
NA,16,"Folie27.jpg","Eye",13,6140.5,6156.5,16.7
"Grid",19,"Folie2.jpg","Eye",18,6657.7,6827.7,158.6
NA,6,"Folie9.jpg","Eye",5,8293.6,8436,100.2
"Grid",24,"Folie21.jpg","Eye",23,7377.7,7561.5,167
NA,18,"Folie11.jpg","Eye",32,8375.8,8384.3,8.4
"Grid",28,"Folie6.jpg","Eye",10,4208.2,4352.9,158.7
"Grid",6,"Folie9.jpg","Eye",8,3087,3406,375.8
NA,30,"Folie17.jpg","Eye",23,7642.8,7663.4,8.4
NA,18,"Folie11.jpg","Eye",7,15908.6,15992,622.3
NA,22,"Folie13.jpg","Eye",7,2941.9,2960.1,33.4
"Grid",7,"Folie26.jpg","Eye",8,2845.6,3006.3,167
"Grid",18,"Folie11.jpg","Eye",16,4533.7,4885,300.6
"Fixation",15,"Folie8.jpg","Eye",3,341.8,518.6,175.3
NA,22,"Folie13.jpg","Eye",9,4485.3,4493.3,16.7
"Grid",30,"Folie17.jpg","Eye",20,5918.5,6298.1,387.5
"Fixation",8,"Folie22.jpg","Eye",2,350.8,863.1,517.7
"Grid",9,"Folie16.jpg","Eye",10,3570,4075.5,400.9
NA,9,"Folie16.jpg","Eye",17,6535.7,6760.9,16.7
"White Space",7,"Folie26.jpg","Eye",10,1893.3,2062.8,175.4
"Target Word",18,"Folie11.jpg","Eye",27,8168.3,8567.2,283.9
NA,13,"Folie7.jpg","Eye",5,1341.2,1367.9,8.4
NA,12,"Folie4.jpg","Eye",1,4618.7,4956.7,425.9
"Grid",23,"Folie14.jpg","Eye",8,2669.8,3109.3,492.8
"Grid",20,"Folie29.jpg","Eye",12,4105.5,4273.3,150.3
"Grid",20,"Folie29.jpg","Eye",8,2771.4,2883.5,116.8
NA,4,"Folie24.jpg","Eye",4,2482.9,2470.5,8.4
"Grid",27,"Folie18.jpg","Eye",26,6964.8,7417.2,384.2
"Grid",11,"Folie30.jpg","Eye",13,4174.8,4225,66.8
NA,25,"Folie28.jpg","Eye",4,1740.3,1740.7,8.4
NA,25,"Folie28.jpg","Eye",10,4206.2,4233.3,33.4
NA,14,"Folie20.jpg","Eye",9,4694.2,4723.7,41.1
"Grid",28,"Folie6.jpg","Eye",12,4894.7,5037.2,142
NA,15,"Folie8.jpg","Eye",1,181.4,231.5,41.8
NA,12,"Folie4.jpg","Eye",8,2162.9,2189.6,16.7
"Grid",5,"Folie12.jpg","Eye",19,5362.6,5542.4,258.9
NA,27,"Folie18.jpg","Eye",18,5696.9,5696.9,8.4
"Target Word",23,"Folie14.jpg","Eye",16,5209.6,5390.3,175.5
"Grid",2,"Folie3.jpg","Eye",15,5063,5239.4,192.1
"Fixation",6,"Folie9.jpg","Eye",6,1189.3,2237.1,1060.8
"Fixation",3,"Folie25.jpg","Eye",6,1865.1,2219.5,459.5
NA,11,"Folie30.jpg","Eye",3,1726.1,1764.9,8.3
"Grid",14,"Folie20.jpg","Eye",25,7869.3,8013,133.7
"Fixation",22,"Folie13.jpg","Eye",4,761.1,981.3,150.2
"Grid",10,"Folie23.jpg","Eye",9,3042.8,3254.9,200.4
"Grid",18,"Folie11.jpg","Eye",24,7148.5,7363.8,217
NA,1,"Folie19.jpg","Eye",15,4830.7,4838.3,50.1
"Grid",5,"Folie12.jpg","Eye",13,4073.7,4278.3,283.8
"Grid",10,"Folie23.jpg","Eye",17,4680.4,5007.4,492.6
"White Space",23,"Folie14.jpg","Eye",5,2377.7,2483.5,83.4
NA,10,"Folie23.jpg","Eye",3,296.1,349.2,58.4
"Fixation",22,"Folie13.jpg","Eye",4,765.6,1303.2,526
"Fixation",20,"Folie29.jpg","Eye",3,731,937.1,225.5
NA,5,"Folie12.jpg","Eye",31,8305,8358.9,25.1
"Grid",19,"Folie2.jpg","Eye",12,4933.3,5169,192
NA,14,"Folie20.jpg","Eye",9,3156.6,3156.4,16.7
"Grid",29,"Folie15.jpg","Eye",10,3610.2,3815,183.7
NA,22,"Folie13.jpg","Eye",19,8291.4,8328.1,33.4
NA,29,"Folie15.jpg","Eye",15,4766.9,4790.8,8.4
NA,26,"Folie5.jpg","Eye",54,44784.6,45043.3,25.1
NA,18,"Folie11.jpg","Eye",69,40717.8,41119.1,8.4
NA,17,"Folie1.jpg","Eye",20,7871.1,7902.7,33.4
"Fixation",19,"Folie2.jpg","Information",1,0,NA,NA
NA,26,"Folie5.jpg","Eye",9,4047.9,4086.6,16.7
NA,8,"Folie22.jpg","Eye",12,4642.2,4679.3,25.4
NA,26,"Folie5.jpg","Eye",2,2098.7,2286.8,8.4
"Grid",23,"Folie14.jpg","Eye",20,8342.7,8747.5,450.6
NA,24,"Folie21.jpg","Eye",16,5021.2,5044.7,16.7
"Grid",10,"Folie23.jpg","Eye",11,3518.8,3858.3,258.8
NA,27,"Folie18.jpg","Eye",11,4128,4155.4,41.8
NA,23,"Folie14.jpg","Eye",2,4821.9,5471,751.3
NA,20,"Folie29.jpg","Eye",3,2111.4,2204.9,66.8
"Grid",10,"Folie23.jpg","Eye",9,3042.8,3264.3,217.2
NA,29,"Folie15.jpg","Eye",2,597.7,626.6,8.4
NA,29,"Folie15.jpg","Eye",6,3141.3,3158.3,25
NA,2,"Folie3.jpg","Eye",7,2694.9,2692.2,33.4
"Grid",24,"Folie21.jpg","Eye",20,8282.2,8353.6,73.9
"Grid",9,"Folie16.jpg","Eye",12,4945.1,6168.5,834.6
"Grid",10,"Folie23.jpg","Eye",17,5353,5517,192
NA,10,"Folie23.jpg","Eye",14,6743.8,6731.9,33.4
"Grid",18,"Folie11.jpg","Eye",5,2876.5,3244,484.3
"Grid",28,"Folie6.jpg","Eye",22,5674,5856,200.4
NA,4,"Folie24.jpg","Eye",2,751,779.7,8.4
NA,25,"Folie28.jpg","Eye",25,6550.2,6553,16.7
NA,8,"Folie22.jpg","Eye",27,8186.8,8190.8,16.7
"Grid",1,"Folie19.jpg","Eye",25,7899.9,8029.7,133.5
"Grid",16,"Folie27.jpg","Eye",10,3146.4,3396.6,283.8
NA,17,"Folie1.jpg","Eye",10,3640.2,3662.9,8.3
"Grid",14,"Folie20.jpg","Eye",15,4494.1,4777.4,259
NA,22,"Folie13.jpg","Eye",12,4516.7,4542.1,25
NA,28,"Folie6.jpg","Eye",24,7010.3,7055,41.9
"Grid",9,"Folie16.jpg","Eye",22,6566.8,6767.2,175.6
NA,3,"Folie25.jpg","Eye",10,4330,4348.9,8.4
NA,23,"Folie14.jpg","Eye",4,2589.6,2601.5,83.5
NA,12,"Folie4.jpg","Eye",7,8960.6,9028.6,16.7
"White Space",14,"Folie20.jpg","Eye",5,2307.2,2433.4,133.6
"Grid",17,"Folie1.jpg","Eye",6,2829.5,2951.1,116.9
"Target Word",10,"Folie23.jpg","Eye",24,7754.1,7938.5,259
"Grid",19,"Folie2.jpg","Eye",1,6.2,223.3,217.4
NA,21,"Folie10.jpg","Information",1,0,NA,NA
"Grid",6,"Folie9.jpg","Eye",22,7614.8,7940.7,342.4
NA,6,"Folie9.jpg","Eye",9,3728,3751.1,33.4
NA,3,"Folie25.jpg","Eye",16,4817.3,4835.4,25.1
NA,11,"Folie30.jpg","Eye",8,2594.5,2633.1,8.4
